origen,destino,personas,tipo,nivel
070502,030904,1,nacimiento,municipio
070502,030905,3,nacimiento,municipio
070502,031001,9,nacimiento,municipio
070502,031002,2,nacimiento,municipio
070502,031003,12,nacimiento,municipio
070502,031201,1,nacimiento,municipio
070502,031202,1,nacimiento,municipio
070502,031204,3,nacimiento,municipio
070502,031205,10,nacimiento,municipio
070502,031206,9,nacimiento,municipio
070502,031301,1,nacimiento,municipio
070502,031401,1,nacimiento,municipio
070502,031403,3,nacimiento,municipio
070502,031602,2,nacimiento,municipio
070502,040101,1,nacimiento,municipio
070502,040104,2,nacimiento,municipio
070502,040201,2,nacimiento,municipio
070502,040601,1,nacimiento,municipio
070502,040801,1,nacimiento,municipio
070502,040802,1,nacimiento,municipio
070502,041001,1,nacimiento,municipio
070502,050101,12,nacimiento,municipio
070502,050201,1,nacimiento,municipio
070502,050301,2,nacimiento,municipio
070502,050601,1,nacimiento,municipio
070502,050602,2,nacimiento,municipio
070502,050801,2,nacimiento,municipio
070502,050802,1,nacimiento,municipio
070502,050901,2,nacimiento,municipio
070502,051101,2,nacimiento,municipio
070502,051103,1,nacimiento,municipio
070502,051201,1,nacimiento,municipio
070502,051202,1,nacimiento,municipio
070502,051501,1,nacimiento,municipio
070502,060101,5,nacimiento,municipio
070502,060202,1,nacimiento,municipio
070502,060301,22,nacimiento,municipio
070502,060302,1,nacimiento,municipio
070502,060303,10,nacimiento,municipio
070502,060401,2,nacimiento,municipio
070502,060501,5,nacimiento,municipio
070502,070101,642,nacimiento,municipio
070502,070102,229,nacimiento,municipio
070502,070103,10,nacimiento,municipio
070502,070104,64,nacimiento,municipio
070502,070105,37,nacimiento,municipio
070502,070201,86,nacimiento,municipio
070502,070202,13,nacimiento,municipio
070502,070301,132,nacimiento,municipio
070502,070302,101,nacimiento,municipio
070502,070303,134,nacimiento,municipio
070502,070401,6,nacimiento,municipio
070502,070402,10,nacimiento,municipio
070502,070403,31,nacimiento,municipio
070502,070404,9,nacimiento,municipio
070502,070501,380,nacimiento,municipio
070502,070502,23561,nacimiento,municipio
070502,070503,43,nacimiento,municipio
070502,070601,13,nacimiento,municipio
070502,070602,23,nacimiento,municipio
070502,070603,7,nacimiento,municipio
070502,070701,1,nacimiento,municipio
070502,070702,43,nacimiento,municipio
070502,070703,35,nacimiento,municipio
070502,070706,10,nacimiento,municipio
070502,070707,2,nacimiento,municipio
070502,070801,2,nacimiento,municipio
070502,070901,5,nacimiento,municipio
070502,070902,3,nacimiento,municipio
070502,070903,2,nacimiento,municipio
070502,070904,3,nacimiento,municipio
070502,071001,75,nacimiento,municipio
070502,071002,10,nacimiento,municipio
070502,071003,21,nacimiento,municipio
070502,071004,7,nacimiento,municipio
070502,071005,13,nacimiento,municipio
070502,071101,135,nacimiento,municipio
070502,071102,14,nacimiento,municipio
070502,071103,174,nacimiento,municipio
070502,071104,7,nacimiento,municipio
070502,071105,25,nacimiento,municipio
070502,071106,374,nacimiento,municipio
070502,071201,9,nacimiento,municipio
070502,071301,2,nacimiento,municipio
070502,071401,57,nacimiento,municipio
070502,071402,26,nacimiento,municipio
070502,071403,116,nacimiento,municipio
070502,071501,93,nacimiento,municipio
070502,071502,4,nacimiento,municipio
070502,071503,93,nacimiento,municipio
070502,080101,12,nacimiento,municipio
070502,080102,110,nacimiento,municipio
070502,080201,12,nacimiento,municipio
070502,080202,1,nacimiento,municipio
070502,080301,1,nacimiento,municipio
070502,080302,4,nacimiento,municipio
070502,080303,11,nacimiento,municipio
070502,080304,3,nacimiento,municipio
070502,080401,3,nacimiento,municipio
070502,080402,7,nacimiento,municipio
070502,080501,5,nacimiento,municipio
070502,080601,1,nacimiento,municipio
070502,080602,24,nacimiento,municipio
070502,080701,69,nacimiento,municipio
070502,080702,1,nacimiento,municipio
070502,080801,1,nacimiento,municipio
070502,080802,2,nacimiento,municipio
070502,080803,1,nacimiento,municipio
070502,090102,1,nacimiento,municipio
070502,090201,1,nacimiento,municipio
070502,090503,1,nacimiento,municipio
070503,070101,3755,nacimiento,municipio
070503,070102,293,nacimiento,municipio
070503,070103,25,nacimiento,municipio
070503,070104,160,nacimiento,municipio
070503,070105,31,nacimiento,municipio
070503,070201,218,nacimiento,municipio
070503,070502,242,nacimiento,municipio
070503,070603,4,nacimiento,municipio
070503,071001,77,nacimiento,municipio
070599,070101,1084,nacimiento,provincia
070599,070102,116,nacimiento,provincia
070599,070103,3,nacimiento,provincia
070599,070104,64,nacimiento,provincia
070599,070105,6,nacimiento,provincia
070599,070201,93,nacimiento,provincia
070599,070502,170,nacimiento,provincia
070599,070603,3,nacimiento,provincia
070599,071001,36,nacimiento,provincia
070601,070101,3199,nacimiento,municipio
070601,070102,249,nacimiento,municipio
070601,070103,53,nacimiento,municipio
070601,070104,198,nacimiento,municipio
070601,070105,37,nacimiento,municipio
070601,070201,649,nacimiento,municipio
070601,070502,80,nacimiento,municipio
070601,070603,44,nacimiento,municipio
070601,071001,966,nacimiento,municipio
070602,070101,1123,nacimiento,municipio
070602,070102,106,nacimiento,municipio
070602,070103,27,nacimiento,municipio
070602,070104,108,nacimiento,municipio
070602,070105,41,nacimiento,municipio
070602,070201,263,nacimiento,municipio
070602,070502,103,nacimiento,municipio
070602,070603,8,nacimiento,municipio
070602,071001,525,nacimiento,municipio
070603,010101,1,nacimiento,municipio
070603,010501,2,nacimiento,municipio
070603,010703,1,nacimiento,municipio
070603,010801,1,nacimiento,municipio
070603,010901,1,nacimiento,municipio
070603,010902,2,nacimiento,municipio
070603,020101,4,nacimiento,municipio
070603,020104,1,nacimiento,municipio
070603,020105,2,nacimiento,municipio
070603,020602,1,nacimiento,municipio
070603,021102,2,nacimiento,municipio
070603,021501,2,nacimiento,municipio
070603,022001,1,nacimiento,municipio
070603,030101,7,nacimiento,municipio
070603,030402,1,nacimiento,municipio
070603,030901,1,nacimiento,municipio
070603,030903,1,nacimiento,municipio
070603,031001,1,nacimiento,municipio
070603,031003,1,nacimiento,municipio
070603,031206,2,nacimiento,municipio
070603,031301,1,nacimiento,municipio
070603,050101,1,nacimiento,municipio
070603,050301,1,nacimiento,municipio
070603,050801,3,nacimiento,municipio
070603,051204,2,nacimiento,municipio
070603,051501,2,nacimiento,municipio
070603,060101,8,nacimiento,municipio
070603,060202,1,nacimiento,municipio
070603,060301,6,nacimiento,municipio
070603,060303,3,nacimiento,municipio
070603,060401,1,nacimiento,municipio
070603,060501,2,nacimiento,municipio
070603,070101,593,nacimiento,municipio
070603,070102,59,nacimiento,municipio
070603,070103,65,nacimiento,municipio
070603,070104,49,nacimiento,municipio
070603,070105,5,nacimiento,municipio
070603,070201,278,nacimiento,municipio
070603,070202,11,nacimiento,municipio
070603,070301,5,nacimiento,municipio
070603,070401,14,nacimiento,municipio
070603,070402,7,nacimiento,municipio
070603,070403,10,nacimiento,municipio
070603,070404,5,nacimiento,municipio
070603,070501,3,nacimiento,municipio
070603,070502,7,nacimiento,municipio
070603,070503,4,nacimiento,municipio
070603,070601,26,nacimiento,municipio
070603,070602,10,nacimiento,municipio
070603,070603,2296,nacimiento,municipio
070603,070701,1,nacimiento,municipio
070603,070702,3,nacimiento,municipio
070603,070703,14,nacimiento,municipio
070603,070705,26,nacimiento,municipio
070603,070706,12,nacimiento,municipio
070603,070802,2,nacimiento,municipio
070603,070902,2,nacimiento,municipio
070603,071001,77,nacimiento,municipio
070603,071002,8,nacimiento,municipio
070603,071003,39,nacimiento,municipio
070603,071004,3,nacimiento,municipio
070603,071005,4,nacimiento,municipio
070603,071101,2,nacimiento,municipio
070603,071102,3,nacimiento,municipio
070603,071103,7,nacimiento,municipio
070603,071104,1,nacimiento,municipio
070603,071105,2,nacimiento,municipio
070603,071106,2,nacimiento,municipio
070603,071201,2,nacimiento,municipio
070603,071301,2,nacimiento,municipio
070603,071401,3,nacimiento,municipio
070603,071402,5,nacimiento,municipio
070603,071403,1,nacimiento,municipio
070603,071501,10,nacimiento,municipio
070603,071502,1,nacimiento,municipio
070603,071503,3,nacimiento,municipio
070603,080101,7,nacimiento,municipio
070603,080102,2,nacimiento,municipio
070603,080302,1,nacimiento,municipio
070603,080304,4,nacimiento,municipio
070603,080602,1,nacimiento,municipio
070603,080701,2,nacimiento,municipio
070603,090101,1,nacimiento,municipio
070603,090102,1,nacimiento,municipio
070603,090104,1,nacimiento,municipio
070699,070101,974,nacimiento,provincia
070699,070102,49,nacimiento,provincia
070699,070103,20,nacimiento,provincia
070699,070104,58,nacimiento,provincia
070699,070105,6,nacimiento,provincia
070699,070201,235,nacimiento,provincia
070699,070502,17,nacimiento,provincia
070699,070603,11,nacimiento,provincia
070699,071001,238,nacimiento,provincia
070701,070101,382,nacimiento,municipio
070701,070102,30,nacimiento,municipio
070701,070103,3,nacimiento,municipio
070701,070104,79,nacimiento,municipio
070701,070105,9,nacimiento,municipio
070701,070201,51,nacimiento,municipio
070701,070502,10,nacimiento,municipio
070701,070603,3,nacimiento,municipio
070701,071001,8,nacimiento,municipio
070702,070101,2524,nacimiento,municipio
070702,070102,217,nacimiento,municipio
070702,070103,34,nacimiento,municipio
070702,070104,352,nacimiento,municipio
070702,070105,41,nacimiento,municipio
070702,070201,318,nacimiento,municipio
070702,070502,136,nacimiento,municipio
070702,070603,18,nacimiento,municipio
070702,071001,94,nacimiento,municipio
070703,070101,685,nacimiento,municipio
070703,070102,64,nacimiento,municipio
070703,070103,26,nacimiento,municipio
070703,070104,298,nacimiento,municipio
070703,070105,101,nacimiento,municipio
070703,070201,65,nacimiento,municipio
070703,070502,937,nacimiento,municipio
070703,070603,2,nacimiento,municipio
070703,071001,36,nacimiento,municipio
070704,070101,412,nacimiento,municipio
070704,070102,16,nacimiento,municipio
070704,070103,7,nacimiento,municipio
070704,070104,63,nacimiento,municipio
070704,070105,16,nacimiento,municipio
070704,070201,33,nacimiento,municipio
070704,070502,9,nacimiento,municipio
070704,070603,1,nacimiento,municipio
070704,071001,13,nacimiento,municipio
070705,070101,608,nacimiento,municipio
070705,070102,54,nacimiento,municipio
070705,070103,17,nacimiento,municipio
070705,070104,175,nacimiento,municipio
070705,070105,31,nacimiento,municipio
070705,070201,96,nacimiento,municipio
070705,070502,7,nacimiento,municipio
070705,070603,31,nacimiento,municipio
070705,071001,23,nacimiento,municipio
070706,070101,11368,nacimiento,municipio
070706,070102,572,nacimiento,municipio
070706,070103,130,nacimiento,municipio
070706,070104,1251,nacimiento,municipio
070706,070105,140,nacimiento,municipio
070706,070201,1051,nacimiento,municipio
070706,070502,112,nacimiento,municipio
070706,070603,70,nacimiento,municipio
070706,071001,393,nacimiento,municipio
070707,070101,518,nacimiento,municipio
070707,070102,26,nacimiento,municipio
070707,070103,3,nacimiento,municipio
070707,070104,61,nacimiento,municipio
070707,070105,21,nacimiento,municipio
070707,070201,36,nacimiento,municipio
070707,070502,12,nacimiento,municipio
070707,070603,1,nacimiento,municipio
070707,071001,18,nacimiento,municipio
070799,070101,3483,nacimiento,provincia
070799,070102,208,nacimiento,provincia
070799,070103,33,nacimiento,provincia
070799,070104,480,nacimiento,provincia
070799,070105,81,nacimiento,provincia
070799,070201,452,nacimiento,provincia
070799,070502,98,nacimiento,provincia
070799,070603,71,nacimiento,provincia
070799,071001,135,nacimiento,provincia
070801,070101,11296,nacimiento,municipio
070801,070102,386,nacimiento,municipio
070801,070103,212,nacimiento,municipio
070801,070104,3192,nacimiento,municipio
070801,070105,1803,nacimiento,municipio
070801,070201,501,nacimiento,municipio
070801,070502,150,nacimiento,municipio
070801,070603,24,nacimiento,municipio
070801,071001,244,nacimiento,municipio
070802,070101,159,nacimiento,municipio
070802,070102,4,nacimiento,municipio
070802,070103,3,nacimiento,municipio
070802,070104,51,nacimiento,municipio
070802,070105,14,nacimiento,municipio
070802,070201,6,nacimiento,municipio
070802,070502,3,nacimiento,municipio
070802,071001,6,nacimiento,municipio
070803,070101,454,nacimiento,municipio
070803,070102,8,nacimiento,municipio
070803,070103,24,nacimiento,municipio
070803,070104,187,nacimiento,municipio
070803,070105,137,nacimiento,municipio
070803,070201,14,nacimiento,municipio
070803,070502,2,nacimiento,municipio
070803,071001,3,nacimiento,municipio
070804,070101,298,nacimiento,municipio
070804,070102,15,nacimiento,municipio
070804,070103,5,nacimiento,municipio
070804,070104,104,nacimiento,municipio
070804,070105,125,nacimiento,municipio
070804,070201,12,nacimiento,municipio
070804,070502,6,nacimiento,municipio
070804,071001,1,nacimiento,municipio
070805,070101,210,nacimiento,municipio
070805,070102,4,nacimiento,municipio
070805,070103,7,nacimiento,municipio
070805,070104,78,nacimiento,municipio
070805,070105,51,nacimiento,municipio
070805,070201,10,nacimiento,municipio
070805,070502,9,nacimiento,municipio
070805,070603,1,nacimiento,municipio
070805,071001,2,nacimiento,municipio
070899,070101,235,nacimiento,provincia
070899,070102,8,nacimiento,provincia
070899,070103,11,nacimiento,provincia
070899,070104,53,nacimiento,provincia
070899,070105,31,nacimiento,provincia
070899,070201,11,nacimiento,provincia
070899,070502,3,nacimiento,provincia
070899,070603,1,nacimiento,provincia
070899,071001,3,nacimiento,provincia
070901,070101,2370,nacimiento,municipio
070901,070102,82,nacimiento,municipio
070901,070103,31,nacimiento,municipio
070901,070104,797,nacimiento,municipio
070901,070105,416,nacimiento,municipio
070901,070201,116,nacimiento,municipio
070901,070502,16,nacimiento,municipio
070901,070603,4,nacimiento,municipio
070901,071001,45,nacimiento,municipio
070902,070101,607,nacimiento,municipio
070902,070102,16,nacimiento,municipio
070902,070103,16,nacimiento,municipio
070902,070104,223,nacimiento,municipio
070902,070105,80,nacimiento,municipio
070902,070201,31,nacimiento,municipio
070902,070502,10,nacimiento,municipio
070902,071001,12,nacimiento,municipio
070903,070101,1436,nacimiento,municipio
070903,070102,45,nacimiento,municipio
070903,070103,22,nacimiento,municipio
070903,070104,504,nacimiento,municipio
070903,070105,170,nacimiento,municipio
070903,070201,72,nacimiento,municipio
070903,070502,19,nacimiento,municipio
070903,070603,2,nacimiento,municipio
070903,071001,28,nacimiento,municipio
070904,070101,311,nacimiento,municipio
070904,070102,11,nacimiento,municipio
070904,070103,4,nacimiento,municipio
070904,070104,71,nacimiento,municipio
070904,070105,45,nacimiento,municipio
070904,070201,6,nacimiento,municipio
070904,070502,3,nacimiento,municipio
070904,070603,1,nacimiento,municipio
070904,071001,5,nacimiento,municipio
070999,070101,1448,nacimiento,provincia
070999,070102,40,nacimiento,provincia
070999,070103,22,nacimiento,provincia
070999,070104,401,nacimiento,provincia
070999,070105,157,nacimiento,provincia
070999,070201,77,nacimiento,provincia
070999,070502,17,nacimiento,provincia
070999,071001,27,nacimiento,provincia
071001,010101,266,nacimiento,municipio
071001,010102,5,nacimiento,municipio
071001,010103,2,nacimiento,municipio
071001,010201,12,nacimiento,municipio
071001,010202,14,nacimiento,municipio
071001,010301,12,nacimiento,municipio
071001,010302,4,nacimiento,municipio
071001,010303,6,nacimiento,municipio
071001,010304,4,nacimiento,municipio
071001,010401,9,nacimiento,municipio
071001,010402,4,nacimiento,municipio
071001,010403,15,nacimiento,municipio
071001,010405,7,nacimiento,municipio
