cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070104,La Guardia,núcleo,pct_agua_interior,56.76550624003003,73.14177862766037,16.376272387630344,pp,
070104,La Guardia,núcleo,pct_agua_lote,39.368490194238525,19.683611890630043,-19.684878303608482,pp,
070104,La Guardia,núcleo,pct_agua_sin_caneria,3.866003565731444,7.174609481709589,3.308605915978145,pp,
070104,La Guardia,núcleo,pct_servicio_sanitario,91.71436614431828,97.0099585268334,5.2955923825151245,pp,
070104,La Guardia,núcleo,pct_sanitario_exclusivo,47.63066529041944,76.31062656766086,28.679961277241425,pp,
070104,La Guardia,núcleo,pct_sanitario_compartido,44.08370085389885,20.69933195917252,-23.38436889472633,pp,
070104,La Guardia,núcleo,pct_sin_sanitario,8.285633855681711,2.9900414731666127,-5.295592382515098,pp,
070104,La Guardia,núcleo,pct_alcantarillado,1.7687904663601388,13.003203615864107,11.234413149503968,pp,
070104,La Guardia,núcleo,pct_camara_septica,38.026649150792906,27.598281471179877,-10.428367679613029,pp,
070104,La Guardia,núcleo,pct_pozo_ciego,51.5764286384536,54.90848585690516,3.3320572184515598,pp,
070104,La Guardia,núcleo,pct_desague_superficie,0.3424978887116449,0.1465219658777659,-0.195975922833879,pp,
070104,La Guardia,núcleo,pct_electricidad,95.87125832785962,99.09851739637917,3.227259068519544,pp,
070104,La Guardia,núcleo,pct_elec_red,92.89668762315848,98.11756525194328,5.220877628784791,pp,
070104,La Guardia,núcleo,pct_panel_solar,0.0938350380031903,0.1589390816301189,0.0651040436269286,pp,
070104,La Guardia,núcleo,pct_motor_propio,2.209815144975133,0.424665358730474,-1.785149786244659,pp,
070104,La Guardia,núcleo,pct_sin_energia,4.128741672140377,0.901482603620831,-3.2272590685195457,pp,
070104,La Guardia,núcleo,pct_gas_red,2.8009758843952333,25.62892691285668,22.82795102846145,pp,
070104,La Guardia,núcleo,pct_gas_garrafa,89.49516749554283,70.50438324186058,-18.99078425368225,pp,
070104,La Guardia,núcleo,pct_lena_guano,5.555034249788871,1.949487173119428,-3.6055470766694433,pp,
